Date,m1,m2,m3,m4,pib,selic,indice_ipca,selic_lag1,selic_lag3,selic_lag6,selic_lag12,pib_lag1,pib_lag3,pib_lag6,pib_lag12,pib_real,m1_real,m2_real,m3_real,m4_real,log_m1,log_m2,log_m3,log_m4,log_pib,dlog_m1,dlog_m2,dlog_m3,dlog_m4,dlog_mean,D_crise
2010-03-01,234.32166,1183.495173,2363.486147,2659.498428,156750.0,8.65,169.91139423854435,8.65,8.65,8.65,11.7,154640.00000000003,153270.0,154186.66666666666,144149.99999999997,92253.9660759498,137.90814974481813,696.536673307766,1391.0109781583112,1565.2266523493063,4.9265878820001765,6.546120445541909,7.237786084170021,7.355785918270317,11.432300553671837,0.01543233926409826,0.007762815130846867,0.00846860704764385,0.008526136130300621,0.0100474743932224,0
2010-04-01,233.688103,1179.396787,2371.436991,2670.103559,158860.0,8.72,170.87988918570406,8.65,8.65,8.65,11.11,156750.0,152530.0,154750.0,146390.0,92965.88425766041,136.75576693875252,690.1905148816478,1387.7800379556872,1562.5616166559305,4.918196611811458,6.536967668004489,7.235460654413077,7.354081815492826,11.439987868895495,-0.008391270188718103,-0.009152777537420498,-0.00232542975694372,-0.001704102777490668,-0.005393395065143247,0
2010-05-01,236.231009,1193.103293,2402.387178,2707.324124,160450.00000000003,9.4,171.61467270920258,8.72,8.65,8.65,10.16,158860.0,154640.00000000003,154010.0,148613.3333333333,93494.33674117082,137.6519881841854,695.2221940962403,1399.872831427878,1577.5598212324792,4.92472867524882,6.54423149820604,7.244136676783256,7.363634515238348,11.445656143829218,0.006532063437362012,0.00726383020155108,0.008676022370178949,0.009552699745522197,0.00800615393865356,0
2010-06-01,240.063569,1213.647686,2429.332137,2741.751027,162040.0,9.94,171.61467270920258,9.4,8.65,8.65,9.54,160450.00000000003,156750.0,153270.0,150836.6666666667,94420.83094758066,139.88522380413394,707.1934274853644,1415.573679481621,1597.6204037319342,4.940822256394454,6.5613042175661125,7.2552901551094315,7.376270553509744,11.455516994607843,0.01609358114563353,0.017072719360072597,0.011153478326175303,0.012636038271395478,0.014238954275819227,0
2010-07-01,241.185103,1224.429731,2470.349066,2777.583916,163630.0,10.32,171.6318341764735,9.94,8.72,8.65,9.01,162040.0,158860.0,152530.0,153060.0,95337.79137485303,140.5246900478912,713.4047928084424,1439.330342097238,1618.3384214982298,4.945383203213344,6.570048991164689,7.271933244195061,7.389155236129549,11.465181562713823,0.004560946818889633,0.008744773598576394,0.016643089085629725,0.012884682619805687,0.01070837303072536,0
2010-08-01,248.09606,1248.586797,2519.67685,2824.549127,163603.3333333333,10.66,171.7004869101441,10.32,9.4,8.65,8.65,163630.0,160450.00000000003,154640.00000000003,153623.33333333334,95284.14058543221,144.49350986979783,727.1888504622716,1467.4838116904239,1645.0443314573533,4.973234592147943,6.58918621059814,7.291304520425341,7.405522612050545,11.464618660110899,0.027851388934599264,0.019137219433450703,0.01937127623028001,0.016367375920995464,0.02068181512983136,0
2010-09-01,254.630048,1280.552635,2567.99914,2872.131561,163576.6666666667,10.66,172.47313910123972,10.66,9.94,8.65,8.65,163603.3333333333,162040.0,156750.0,154186.66666666666,94841.8214680079,147.6346110048679,742.4649668191697,1488.927002420136,1665.263110514903,4.994740376580342,6.609975686828589,7.305811006915533,7.417738414263289,11.459965745688798,0.021505784432399366,0.020789476230449466,0.014506486490192039,0.012215802212744542,0.017254387341446353,0
2010-10-01,255.602306,1292.95333,2620.660155,2943.842406,163550.0,10.66,173.76668764449903,10.66,10.32,8.72,8.65,163576.6666666667,163630.0,158860.0,154750.0,94120.45669800596,147.09511326067545,744.0743375653173,1508.1487657527796,1694.1350761215328,4.991079406529918,6.612140945924228,7.3186381947319035,7.434927610003305,11.452330695124532,-0.003660970050423984,0.002165259095638916,0.012827187816370156,0.01718919574001543,0.007130168150400129,0
2010-11-01,265.053833,1324.903932,2643.539508,2973.395179,162516.6666666667,10.66,175.20895115194836,10.66,10.66,9.4,8.65,163550.0,163603.3333333333,160450.00000000003,154010.0,92755.91549299647,151.2787053728405,756.1850711902209,1508.7924963990079,1697.0566626024436,5.019123866492593,6.628286149381796,7.319064938642415,7.436650654542704,11.437726757336126,0.028044459962674573,0.01614520345756798,0.0004267439105118953,0.0017230445393989768,0.011584862967538356,0
2010-12-01,287.739157,1387.911551,2681.421355,2976.783487,161483.3333333333,10.66,176.31276754420563,10.66,10.66,9.94,8.65,162516.6666666667,163576.6666666667,162040.0,153270.0,91589.13196280341,163.1981398782463,787.1872073314366,1520.8322076435597,1688.3538999826844,5.094965044660188,6.668466094756704,7.327012969042786,7.43150930956892,11.42506789692886,0.07584117816759495,0.04017994537490832,0.007948030400370953,-0.0051413449737838235,0.0297069522422726,0
2011-01-01,263.311792,1373.573507,2692.091783,2999.789901,160450.0,10.85,177.77616351482254,10.66,10.66,10.32,8.65,161483.3333333333,163550.0,163630.0,152530.0,90253.94452649557,148.11422791112585,772.6421134549204,1514.3153782680993,1687.3971412651645,4.99798378628209,6.649815957489735,7.322718720275304,7.430942467564608,11.41038258190479,-0.09698125837809801,-0.018650137266969402,-0.004294248767481967,-0.000566842004311674,-0.030123121604215264,0
2011-02-01,260.344752,1393.166332,2746.372688,3075.998853,162410.0,11.17,179.19837282294114,10.85,10.66,10.66,8.65,160450.0,162516.6666666667,163603.3333333333,154640.00000000003,90631.40331105067,145.28298884568355,777.4436285627062,1532.5879608926932,1716.5328035870466,4.978683487643038,6.6560111379685605,7.334713063156823,7.448061723456209,11.414556046886258,-0.019300298639051583,0.006195180478825613,0.01199434288151835,0.01711925589160046,0.00400212015322321,0
2011-03-01,258.418003,1421.898024,2774.165612,3096.759658,164370.0,11.62,180.61403996824237,11.17,10.66,10.66,8.65,162410.0,161483.3333333333,163576.6666666667,156750.0,91006.21415084974,143.07747229696983,787.2577482071796,1535.963434784907,1714.5730523189159,4.963386247873078,6.668555702050426,7.336913107945686,7.446919379521892,11.418683070539485,-0.01529723976995978,0.012544564081865772,0.0022000447888634866,-0.0011423439343163366,-0.0004237437083867146,0
2011-04-01,254.881493,1429.732032,2802.61421,3133.705266,166330.0,11.74,182.00476807599784,11.62,10.85,10.66,8.72,164370.0,160450.0,163550.0,158860.0,91387.71569464999,140.0411075459143,785.5464706303746,1539.8575760552283,1721.7709728854416,4.941936004837784,6.6663796165191185,7.33944520804983,7.4511086754950595,11.422866346819276,-0.021450243035294747,-0.00217608553130777,0.002532100104144064,0.004189295973167084,-0.004226233122322842,0
2011-05-01,256.145571,1455.032495,2837.176945,3166.562726,167356.6666666667,11.92,182.860190485955,11.74,11.17,10.66,9.4,166330.0,162410.0,162516.6666666667,160450.00000000003,91521.65171758416,140.07727451190306,795.7076338667366,1551.5552824593146,1731.6851292699575,4.94219423113428,6.679231824238105,7.347013114874214,7.456850276561966,11.424330854064232,0.0002582262964967441,0.012852207718986541,0.0075679068243834635,0.0057416010669069095,0.006604985476693415,0
2011-06-01,260.499957,1483.845139,2859.691238,3188.121318,168383.3333333333,12.1,183.13448077168394,11.92,11.62,10.66,9.94,167356.6666666667,164370.0,161483.3333333333,162040.0,91945.18291902602,142.2451719099084,810.2489125736668,1561.5252932981052,1740.863492536215,4.957552131551057,6.6973414999333345,7.353418374669503,7.46213652919055,11.428947840612595,0.015357900416776538,0.018109675695229477,0.006405259795289275,0.005286252628583732,0.011289772133969755,0
2011-07-01,259.274878,1504.654844,2917.116204,3236.156038,169410.0,12.25,183.42749594091865,12.1,11.74,10.85,10.32,168383.3333333333,166330.0,160450.0,163630.0,92358.01815370492,141.3500613253269,820.2995065061805,1590.3374731450256,1764.2698666302213,4.951239517993958,6.70966952540689,7.371701519954036,7.47549221048367,11.433427805396123,-0.0063126135570987785,0.012328025473555826,0.01828314528453312,0.013355681293119481,0.009413559623527412,0
2011-08-01,255.050276,1530.671978,2973.056786,3267.212177,168856.66666666666,12.42,184.10617767590006,12.25,11.92,11.17,10.66,169410.0,167356.6666666667,162410.0,163603.3333333333,91717.00200300796,138.53433883625007,831.4071789022693,1614.8598724556437,1774.6347342844683,4.93111822873262,6.72311966149652,7.38700346561101,7.481349897231478,11.426463050033442,-0.02012128926133805,0.013450136089629972,0.01530194565697407,0.005857686747808621,0.0036221198082686534,0
2011-09-01,262.523711,1564.422897,3009.561825,3300.817548,168303.33333333334,11.91,185.08194041758236,12.42,12.1,11.62,10.66,168856.66666666666,168383.3333333333,164370.0,163576.6666666667,90934.49795998838,141.8418838746197,845.2596149955771,1626.069954858815,1783.4357801483425,4.954712943365708,6.739643816850806,7.393921311850705,7.486296996384092,11.417894723679197,0.023594714633087932,0.01652415535428542,0.006917846239694825,0.00494709915261371,0.012995953844920471,0
2011-10-01,260.30509,1571.741588,3033.171871,3332.368524,167750.0,11.7,185.87779276137795,11.91,12.25,11.74,10.66,168303.33333333334,169410.0,166330.0,163550.0,90247.46717072887,140.04098398896346,845.5779276536468,1631.809709992553,1792.7738835794944,4.941935122546808,6.740020331629785,7.39744492945656,7.49151935498854,11.410310811211048,-0.012777820818899777,0.0003765147789795975,0.003523617605854845,0.005222358604448196,-0.0009138324574042844,0
2011-11-01,268.690702,1602.533597,3058.534253,3344.917083,166230.0,11.4,186.84435728373714,11.7,12.42,11.92,10.66,167750.0,168856.66666666666,167356.6666666667,162516.6666666667,88967.09668762825,143.80455792516818,857.6837001111213,1636.9422643871374,1790.2157344363861,4.968455141065355,6.754235383631489,7.40058530759042,7.490091413604104,11.396021880219324,0.02652001851854635,0.014215052001703476,0.0031403781338603665,-0.0014279413844358047,0.010611876817418597,0
2011-12-01,292.168445,1649.901271,3126.468029,3420.779729,164710.0,10.9,187.7785790701558,11.4,11.91,12.1,10.66,166230.0,168303.33333333334,168383.3333333333,161483.3333333333,87715.01031460188,155.59199906973583,878.6418979044365,1664.975869176176,1821.7092417777667,5.047237190561935,6.778377417525601,7.417565909322239,7.5075304831851195,11.381848318955502,0.07878204949658052,0.024142033894111847,0.016980601731818368,0.017439069581015154,0.03433593867588147,0
2012-01-01,266.624937,1624.306909,3183.704028,3467.874222,163190.0,10.7,188.83013911294867,10.9,11.7,12.25,10.85,164710.0,167750.0,169410.0,160450.0,86421.58543472129,141.1982950669323,860.1947319587692,1686.0147659456359,1836.5046164191472,4.950165250389446,6.757158796125778,7.430122896498323,7.515619378961516,11.36699275500986,-0.09707194017248888,-0.021218621399822446,0.012556987176084,0.008088895776396932,-0.0244111696549576,0
2012-02-01,263.700653,1630.953144,3215.823078,3501.666521,164783.33333333334,10.4,189.67987473895693,10.7,11.4,12.42,11.17,163190.0,166230.0,168856.66666666666,162410.0,86874.44229922286,139.02405479912545,859.8451186477038,1695.3949819008005,1846.0928054803376,4.934646974267027,6.756752278432881,7.435671020337909,7.52082668762378,11.372219163269197,-0.015518276122419294,-0.00040651769289734574,0.005548123839586694,0.005207308662263266,-0.0012923403283666701,0
2012-03-01,265.172466,1648.106102,3280.594773,3560.241315,166376.66666666666,9.82,190.07820247590874,10.4,10.9,11.91,11.62,164783.33333333334,164710.0,168303.33333333334,164370.0,87530.6397574724,139.5070358125935,867.0673862295638,1725.918453703704,1873.0402900623176,4.9381150359221415,6.765116697208402,7.453514624700895,7.53531821319101,11.379744179707798,0.003468061655114596,0.008364418775521187,0.017843604362985488,0.014491525567230212,0.011041902590212871,0
2012-04-01,266.494252,1643.62031,3311.417702,3572.707204,167970.0,9.35,191.29470297175456,9.82,10.7,11.7,11.74,166376.66666666666,163190.0,167750.0,166330.0,87806.92689896461,139.3108370801825,859.2084801442136,1731.0556176189284,1867.6456527536598,4.936707674458838,6.756011593519923,7.456486685000265,7.53243390740803,11.382895670576891,-0.001407361463303225,-0.009105103688479055,0.0029720602993705825,-0.0028843057829801566,-0.0026061776588479635,0
2012-05-01,267.179533,1668.158595,3358.168535,3625.970074,169856.66666666666,8.87,191.98336390245288,9.35,10.4,11.4,11.92,167970.0,164783.33333333334,166230.0,167356.6666666667,88474.67989620766,139.1680651745192,868.9078892521097,1749.1976735579506,1888.6897282633104,4.93568230473053,6.767237123389751,7.4669124895344225,7.543638602164912,11.390471687193077,-0.0010253697283086893,0.01122552986982761,0.010425804534157201,0.01120469475688246,0.007957664858139646,0
2012-06-01,273.604994,1691.85907,3378.112765,3643.522442,171743.33333333334,8.39,192.13695059357482,8.87,9.82,10.9,12.1,169856.66666666666,166376.66666666666,164710.0,168383.3333333333,89385.89521836439,142.40102861773508,880.5485174888462,1758.1796497570551,1896.3153265126514,4.958647222390938,6.780545028620174,7.472034262874525,7.547667980438571,11.400718177107693,0.02296491766040809,0.013307905230423245,0.005121773340102109,0.004029378273658679,0.011355993626148031,0
2012-07-01,273.823647,1701.379607,3428.574172,3678.24187,173630.0,8.07,192.9631394811272,8.39,9.35,10.7,12.25,171743.33333333334,167970.0,163190.0,169410.0,89980.9157681029,141.90463926753293,881.7122335255142,1776.8026480183448,1906.1888606760313,4.95515527755357,6.781865736926423,7.482570762909107,7.552861166753385,11.407352879806176,-0.003491944837367811,0.0013207083062489744,0.01053650003458273,0.005193186314814469,0.0033896124545695905,0
2012-08-01,275.49662,1717.36961,3486.156088,3737.939097,173056.6666666667,7.85,193.75428835299982,8.07,8.87,10.4,12.42,173630.0,169856.66666666666,164783.33333333334,168856.66666666666,89317.59298734888,142.18865674759894,886.3646965434561,1799.2665440511914,1929.2161885933954,4.957154744479906,6.787128487293116,7.495134385316429,7.564869079510115,11.399953757397398,0.0019994669263363463,0.005262750366693325,0.01256362240732134,0.01200791275672941,0.007958438114270106,0
2012-09-01,283.624015,1737.700016,3509.444353,3757.56416,172483.3333333333,7.39,194.85868779661192,7.85,8.39,9.82,11.91,173056.6666666667,171743.33333333334,166376.66666666666,168303.33333333334,88517.13787242919,145.55369237425987,891.7744626371306,1801.0202124849884,1928.353414717665,4.980545038294867,6.793213256032222,7.496108568036349,7.564421764760758,11.390951460524649,0.023390293814960827,0.006084768739105684,0.0009741827199203357,-0.00044731474935666427,0.007500482631157546,0
2012-10-01,281.894017,1742.734111,3560.256027,3806.703466,171910.0,7.23,196.00835405461194,7.39,8.07,9.35,11.7,172483.3333333333,173630.0,167970.0,167750.0,87705.44542815881,143.8173481735674,889.1121602472303,1816.3797375738586,1942.1128677706126,4.968544078994882,6.790223392063403,7.504600643895037,7.571531766508757,11.381739267973824,-0.012000959299984792,-0.002989863968818618,0.00849207585868772,0.0071100017479990285,0.00015281358447083448,0
2012-11-01,296.879634,1759.318172,3595.180344,3833.305417,170483.3333333333,7.14,197.18440417893962,7.23,7.85,8.87,11.4,171910.0,173056.6666666667,169856.66666666666,166230.0,86458.83230127278,150.55938893148445,892.2197368121798,1823.2579594568083,1944.020589742674,5.014357617190978,6.793712443960561,7.508380267387137,7.572513576395712,11.36742365247778,0.04581353819609557,0.0034890518971577578,0.00377962349210037,0.0009818098869551761,0.013516005868077219,0
2012-12-01,333.485628,1792.891488,3609.680508,3860.09879,169056.6666666667,7.16,198.74216097195324,7.14,7.39,8.39,10.9,170483.3333333333,172483.3333333333,171743.33333333334,164710.0,85063.31310874908,167.7981291785702,902.1193486232723,1816.2630869800207,1942.2646765649,5.122761644856355,6.804746826856559,7.504536420353383,7.571609930277665,11.351151118304774,0.10840402766537682,0.011034382895998007,-0.0038438470337540664,-0.0009036461180471633,0.0286727293523934,0
2013-01-01,295.95577,1750.647756,3641.468977,3876.730386,167630.0,7.11,200.451343556312,7.16,7.23,8.07,10.7,169056.6666666667,171910.0,173630.0,163190.0,83626.27908897422,147.64469259686368,873.3529668301761,1816.6348563171475,1934.0006992324927,4.994808661704811,6.772339788937591,7.504741088551734,7.5673460375604815,11.334113092846879,-0.1279529831515438,-0.032407037918967596,0.00020466819835096572,-0.004263892717183637,-0.041104811397336016,0
2013-02-01,295.465665,1749.820224,3656.344131,3905.533529,169996.66666666666,7.12,201.65405161764988,7.11,7.14,7.85,10.4,167630.0,170483.3333333333,173056.6666666667,164783.33333333334,84301.14113898002,146.52106547317157,867.733730100192,1813.1766268364806,1936.7493475435658,4.987169209745842,6.76588490504171,7.50283562842354,7.568766252629842,11.342150680541032,-0.00763945195896909,-0.006454883895881558,-0.0019054601281940364,0.0014202150693600757,-0.003644895228421152,0
2013-03-01,302.533983,1784.054636,3690.666043,3937.286921,172363.3333333333,7.15,202.6018256602528,7.12,7.16,7.39,9.82,169996.66666666666,169056.6666666667,172483.3333333333,166376.66666666666,85074.91616703047,149.32441107777848,880.571845878486,1821.6351362938624,1943.3620147147724,5.006121194714918,6.780571521289415,7.507489803262375,7.572174749425891,11.351287513967863,0.018951984969076463,0.014686616247705508,0.0046541748388353454,0.003408496796049043,0.01042531821291659,0
2013-04-01,297.020509,1781.381964,3718.643709,3977.938892,174730.0,7.26,203.71613570138422,7.15,7.11,7.23,9.35,172363.3333333333,167630.0,171910.0,167970.0,85771.31084801583,145.80116983731978,874.4432334075025,1825.4045985100297,1952.6871930415136,4.98224384311795,6.773587379152736,7.509556939258978,7.576961750635049,11.35943985716039,-0.023877351596968133,-0.0069841421366794165,0.002067135996602687,0.004787001209158426,-0.006001839131971609,0
2013-05-01,302.852163,1808.987072,3763.267815,4039.567474,175959.99999999997,7.42,204.46988540347934,7.26,7.12,7.14,8.87,174730.0,169996.66666666666,170483.3333333333,169856.66666666666,86056.68245608835,148.1157787135174,884.720538885389,1840.4997917292142,1975.629548590367,4.997994256540719,6.785271819869673,7.517792439659175,7.588642385322369,11.362761456452343,0.015750413422768617,0.011684440716937416,0.008235500400196827,0.011680634687319724,0.011837747306805646,0
2013-06-01,310.759832,1847.726382,3781.611175,4076.016558,177190.0,7.9,205.00150710552836,7.42,7.15,7.16,8.39,175959.99999999997,172363.3333333333,169056.6666666667,171743.33333333334,86433.51090525795,151.58904750882175,901.3233161494995,1844.674816489688,1988.2861426485974,5.021173224614379,6.803864034693526,7.520058289715454,7.595028311792783,11.367130737294538,0.023178968073660045,0.01859221482385287,0.002265850056279106,0.006385926470414027,0.012605739856051512,0
2013-07-01,304.941433,1854.519202,3814.726306,4092.715829,178420.0,8.23,205.06300755766,7.9,7.26,7.11,8.07,177190.0,174730.0,167630.0,173630.0,87007.40427296792,148.7062130961168,904.3655528550378,1860.2703390699896,1995.833318619987,5.001972635351249,6.8072336512828535,7.528477099731907,7.5988169456790295,11.373748500601199,-0.01920058926312951,0.003369616589327329,0.008418810016452838,0.0037886338862467284,-0.0009058821927756533,0
2013-08-01,308.211808,1874.73668,3834.189886,4126.641494,177700.0,8.45,205.5551587757984,8.23,7.42,7.12,7.85,178420.0,175959.99999999997,169996.66666666666,173056.6666666667,86448.8155190596,149.94116899599223,912.0358210249536,1865.2851666846268,2007.5591965565702,5.010243010469709,6.815679266742635,7.531169224777771,7.604674933085575,11.367307789676445,0.008270375118459405,0.008445615459781841,0.0026921250458640245,0.005857987406545639,0.006316525757662728,0
2013-09-01,311.800042,1892.308996,3856.984371,4161.521066,176980.0,8.9,206.2746018315137,8.45,7.9,7.15,7.39,177700.0,177190.0,172363.3333333333,172483.3333333333,85798.25069523502,151.15774760029842,917.3737237634564,1869.8299920367351,2017.4665368638816,5.0183239776048465,6.821514939681217,7.533602792366424,7.60959781356981,11.359753897100788,0.00808096713513784,0.00583567293858156,0.002433567588653318,0.004922880484234504,0.0053182720366518055,0
2013-10-01,308.363436,1903.729843,3885.993526,4201.617658,176260.0,9.25,207.45036706195336,8.9,8.23,7.26,7.23,176980.0,178420.0,174730.0,171910.0,84964.9014828503,148.64443980853972,917.6796695816241,1873.216028024419,2025.3604356097483,5.00155714416021,6.821848385914565,7.535412033766704,7.613502956595487,11.3499935264648,-0.016766833444636475,0.00033344623334841117,0.0018092414002799373,0.003905143025677127,-0.00267975069633275,0
2013-11-01,325.398936,1940.434536,3897.745977,4234.749839,175323.3333333333,9.45,208.57059904408794,9.25,8.45,7.42,7.14,176260.0,177700.0,175959.99999999997,170483.3333333333,84059.46674021549,156.01380898906882,930.34902565046,1868.789750263933,2030.367586998613,5.049944522492645,6.835559812139567,7.533046307957016,7.615972132982528,11.339279764739503,0.04838737833243467,0.013711426225001766,-0.0023657258096880796,0.002469176387041472,0.015550563783697458,0
2013-12-01,354.650948,1985.467611,3947.967099,4267.350449,174386.66666666666,9.9,210.4894485552936,9.45,8.9,7.9,7.16,175323.3333333333,176980.0,177190.0,169056.6666666667,82848.17498624256,168.4887059347474,943.2622987172854,1875.6128281474907,2027.3464908997596,5.126868720452513,6.849344397420732,7.536690726682067,7.614483069633519,11.324764994685024,0.07692419795986805,0.013784585281165107,0.0036444187250506133,-0.001489063349009001,0.02321603465426869,0
2014-01-01,323.274695,1971.127279,3956.852345,4302.958043,173450.0,10.17,211.6471405223477,9.9,9.25,8.23,7.11,174386.66666666666,176260.0,178420.0,167630.0,81952.44196161747,152.7422927624508,931.3271486376967,1869.5515258247478,2033.081114339767,5.028752140231763,6.836610610437088,7.5334538553236685,7.617307711671448,11.313894381917372,-0.09811658022074976,-0.012733786983644357,-0.003236871358398119,0.0028246420379289816,-0.027815649131215814,1
2014-02-01,326.389329,1989.751973,3973.241537,4308.697091,173623.33333333334,10.43,213.1075057919519,10.17,9.45,8.45,7.12,173450.0,175323.3333333333,177700.0,169996.66666666666,81472.18122989748,153.15712498584656,933.6846046814104,1864.430594424446,2021.8420158351457,5.031464355120861,6.839138698847368,7.530710974160367,7.611764263904337,11.308016906358555,0.002712214889098341,0.0025280884102798495,-0.0027428811633019023,-0.005543447767111687,-0.0007615064077588496,1
2014-03-01,321.036411,2004.77152,3987.162587,4323.341813,173796.66666666666,10.65,215.06809484523788,10.43,9.9,8.9,7.15,173623.33333333334,174386.66666666666,176980.0,172363.3333333333,80810.06473402298,149.27198347621783,932.1566369212622,1853.9070566785583,2010.219979914296,5.00577003439915,6.837500865930351,7.525050613627849,7.605999437808132,11.299856800291682,-0.025694320721711073,-0.0016378329170168016,-0.0056603605325173945,-0.005764826096204878,-0.009689335066862537,1
2014-04-01,320.332877,2018.409621,4024.128054,4353.875595,173970.0,10.87,216.50905108070097,10.65,10.17,9.25,7.26,173796.66666666666,173450.0,176260.0,174730.0,80352.29896008132,147.95357302665374,932.2518439414634,1858.6419523403933,2010.9439181723396,4.9968985287854535,6.837602997004374,7.527601366879898,7.606359501851386,11.294175982580633,-0.008871505613696762,0.0001021310740227932,0.0025507532520485654,0.00036006404325394925,-0.0014646393110928635,1
2014-05-01,314.796451,2037.576287,4071.2381,4391.423444,175073.3333333333,10.9,217.50499271567222,10.87,10.43,9.45,7.42,173970.0,173623.33333333334,175323.3333333333,175959.99999999997,80491.63890329331,144.73067816494196,936.7951795311518,1871.7906422139106,2018.9989154596442,4.974874623363277,6.842464666594726,7.5346508143591855,7.610357081145603,11.295908593456996,-0.02202390542217625,0.004861669590352058,0.007049447479287707,0.0039975792942170685,-0.0015288022645798538,1
2014-06-01,317.270689,2061.09134,4101.325335,4428.178547,176176.6666666667,10.9,218.3750126865349,10.9,10.65,9.9,7.9,175073.3333333333,173796.66666666666,174386.66666666666,177190.0,80676.20214385903,145.28708440439763,943.8311254770623,1878.1110918066545,2027.7862803636801,4.978711677460858,6.849947257639216,7.538021812335303,7.614699974721689,11.2981989178796,0.0038370540975805056,0.007482591044490228,0.0033709979761171738,0.004342893576086304,0.004758384173568553,1
2014-07-01,313.720506,2068.935938,4169.70024,4489.161835,177280.0,10.9,218.39685018780352,10.9,10.87,10.17,8.23,176176.6666666667,173970.0,173450.0,178420.0,81173.3318715694,143.6469920377633,947.3286525061527,1909.2309419363864,2055.5066756410115,4.967358845684751,6.853646078920592,7.554455791755277,7.628277654029576,11.304342046979416,-0.01135283177610713,0.003698821281376219,0.016433979419974598,0.013577679307887003,0.005589412058282672,1
2014-08-01,317.892917,2087.372837,4271.481439,4570.29275,176806.6666666667,10.9,218.94284231327302,10.9,10.9,10.43,8.45,177280.0,175073.3333333333,173623.33333333334,177700.0,80754.71424349373,145.19447799309415,953.387110053726,1950.9573338269618,2087.43647506897,4.978074071316932,6.860021022702117,7.576075471510054,7.64369202515729,11.299171620105195,0.010715225632181635,0.006374943781525033,0.0216196797547763,0.015414371127714155,0.01353105507404928,1
2014-09-01,325.937821,2110.060143,4306.043943,4641.249955,176333.33333333334,10.9,220.19081651445867,10.9,10.9,10.65,8.9,176806.6666666667,176176.6666666667,173796.66666666666,176980.0,80082.0561568491,148.02516569922318,958.2870786354727,1955.5965190388613,2107.83084802051,4.997382297817471,6.8651473976268305,7.578450550706415,7.6534146635671005,11.290807089943801,0.019308226500538872,0.0051263749247132395,0.0023750791963612627,0.009722638409810358,0.009133079757855933,1
2014-10-01,324.78247,2121.339527,4349.931096,4677.624437,175860.0,10.92,221.1156179438194,10.9,10.9,10.87,9.25,176333.33333333334,177280.0,173970.0,176260.0,79533.05227163201,146.88355034356735,959.3802313588658,1967.2654227008163,2115.4654205332895,4.989640098309129,6.866287483642901,7.584399747110282,7.657030124261126,11.283927966085999,-0.007742199508341763,0.0011400860160701853,0.005949196403867596,0.0036154606940250744,0.0007406359014052732,1
2014-11-01,338.309402,2146.852154,4390.07419,4718.034618,174120.0,11.15,222.2433075953329,10.92,10.9,10.9,9.45,175860.0,176806.6666666667,175073.3333333333,175323.3333333333,78346.56615039351,152.22478717604565,965.9918119600034,1975.3459564206878,2122.914147134066,5.025358291405604,6.8731553579447136,7.588498829803076,7.660545021476266,11.268897419770683,0.03571819309647495,0.006867874301812904,0.0040990826927940205,0.0035148972151404223,0.012550011826555574,1
2014-12-01,363.361535,2186.471965,4438.289475,4774.925265,172380.0,11.58,223.9768053945765,11.15,10.9,10.9,9.9,174120.0,176333.33333333334,176176.6666666667,174386.66666666666,76963.32649102696,162.23176965126882,976.204639202763,1981.5844177173315,2131.8838156424667,5.089025989649004,6.883672235749441,7.591652014658832,7.664761288323536,11.251084308041479,0.06366769824339968,0.010516877804727542,0.003153184855755775,0.004216266847270056,0.020388506937788264,1
2015-01-01,333.454078,2164.354124,4446.980401,4777.616433,170640.0,11.82,226.75411778146923,11.58,10.92,10.9,10.17,172380.0,175860.0,177280.0,173450.0,75253.3191765239,147.0553572576623,954.4938566830627,1961.1464808262965,2106.9590619758246,4.990809095874388,6.861181206982767,7.581284520411405,7.653000984083314,11.228615290296489,-0.09821689377461595,-0.02249102876667397,-0.010367494247427445,-0.01176030424022212,-0.03570893025723487,1
2015-02-01,330.708611,2168.510301,4446.708674,4793.695676,170160.0,12.15,229.52051801840315,11.82,11.15,10.9,10.43,170640.0,174120.0,176806.6666666667,173623.33333333334,74137.16275525156,144.08673083139502,944.8001946501911,1937.3904836008865,2088.5695611821675,4.970415415707938,6.850973470905772,7.569097235036836,7.644234690149231,11.213672207227535,-0.020393680166449712,-0.01020773607699521,-0.012187285374568368,-0.008766293934082903,-0.012888748888024049,1
2015-03-01,327.92896,2183.10435,4475.838274,4836.693747,169679.99999999997,12.58,232.5501888562461,12.15,11.58,10.9,10.65,170160.0,172380.0,176333.33333333334,173796.66666666666,72964.89451784098,141.01427378444896,938.7669649881533,1924.6762584943745,2079.849416931613,4.948861117768326,6.844567274806558,7.56251305517296,7.640050774368713,11.197733707446597,-0.02155429793961261,-0.006406196099214334,-0.006584179863876827,-0.004183915780518355,-0.009682147420805531,1
2015-04-01,319.444733,2178.077343,4493.113529,4850.532086,169200.0,12.68,234.20129519712546,12.58,11.82,10.92,10.87,169679.99999999997,170640.0,175860.0,173970.0,72245.5440981168,136.3975091303939,930.0022620142765,1918.4836382814112,2071.0953293052216,4.915573483735242,6.835187018417759,7.559290381259403,7.635832890903676,11.18782593069033,-0.033287634033083435,-0.009380256388798358,-0.003222673913557017,-0.00421788346503682,-0.012527111950118908,1
